date,total_withdrawals_cop,transaction_count,day_of_week,is_weekend,is_holiday,is_payday,is_month_end,days_to_payday,trend,special_event,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,month
2025-11-18,135480029403,523421,1,0,0,0,0,12,0.6917808219178082,0,90384596201.0,137673722436.0,187207170357.0,131838156088.85715,142989687602.42856,21998127372.754635,11
2025-11-19,183100404746,657084,2,0,0,0,0,11,0.6931506849315069,0,135480029403.0,138300328283.0,152730817921.0,131524771369.85715,139294891820.0,21916613121.166256,11
2025-11-20,156599999830,543848,3,0,0,0,0,10,0.6945205479452055,0,183100404746.0,147682954784.0,160091114919.0,137924782293.14285,141464148021.7857,29465924930.776936,11
2025-11-21,162248925037,532873,4,0,0,0,0,9,0.6958904109589041,0,156599999830.0,148479419416.0,137486205345.0,139198645871.14285,141214782658.2857,30143067508.51463,11
2025-11-22,214149213326,612726,5,1,0,0,0,8,0.6972602739726027,1,162248925037.0,147140062210.0,199053535978.0,141165718102.7143,142983548350.57144,31277585458.867916,11
2025-11-23,119099687225,417376,6,1,0,0,0,7,0.6986301369863014,0,214149213326.0,113206009292.0,108782877325.0,150738453976.42856,144061811018.2857,41871153545.849335,11
2025-11-24,127167867621,514610,0,0,0,0,0,6,0.7,0,119099687225.0,90384596201.0,133636811967.0,151580407966.85715,144798726011.14285,41041698201.27689,11
2025-11-25,191215992112,555268,1,0,0,0,0,5,0.7013698630136986,0,127167867621.0,135480029403.0,137673722436.0,156835161026.85715,144336658557.85715,33576489016.05854,11
2025-11-26,139452557280,535369,2,0,0,0,0,4,0.7027397260273973,0,191215992112.0,183100404746.0,138300328283.0,164797441413.85715,148161106391.85715,34269758837.244602,11
2025-11-27,170294031558,560613,3,0,0,0,0,3,0.7041095890410959,0,139452557280.0,156599999830.0,147682954784.0,158562034633.0,148243408463.07144,34355253905.671616,11
2025-11-28,165584960487,578537,4,0,0,0,0,2,0.7054794520547946,0,170294031558.0,162248925037.0,148479419416.0,160518324879.85715,149858485375.5,34613825503.954765,11
2025-11-29,174888248978,623484,5,1,0,0,0,1,0.7068493150684931,0,165584960487.0,214149213326.0,147140062210.0,160994901372.7143,151080309737.7143,34664553075.40695,11
2025-11-30,96355145281,496507,6,1,0,1,1,0,0.7082191780821918,0,174888248978.0,119099687225.0,113206009292.0,155386192180.14285,153062323078.2857,26948185889.19753,11
2025-12-01,202061512205,606120,0,0,0,0,0,14,0.7095890410958904,0,96355145281.0,127167867621.0,90384596201.0,152136971902.42856,151858689934.64285,32790446692.011528,12
2025-12-02,187085130405,662893,1,0,0,0,0,13,0.7109589041095891,0,202061512205.0,191215992112.0,135480029403.0,162836063985.85715,159835612506.35715,35400070436.62563,12
2025-12-03,187173521648,497414,2,0,0,0,0,12,0.7123287671232876,0,187085130405.0,139452557280.0,183100404746.0,162245940884.85715,163521691149.35715,34878716304.605606,12
2025-12-04,188075271658,486415,3,0,0,0,0,11,0.7136986301369863,0,187173521648.0,170294031558.0,156599999830.0,169063221508.85715,163812628070.92856,34340616979.371147,12
2025-12-05,197563763207,634941,4,0,0,0,0,10,0.7150684931506849,0,188075271658.0,165584960487.0,162248925037.0,171603398666.0,166060861772.92856,35096161957.09535,12
2025-12-06,216355672548,583820,5,1,0,0,0,9,0.7164383561643836,1,197563763207.0,174888248978.0,214149213326.0,176171799054.57144,168583350213.64285,36244701817.24742,12
2025-12-07,151485330199,552472,6,1,0,0,0,8,0.7178082191780822,0,216355672548.0,96355145281.0,119099687225.0,182095716707.42856,168740954443.7857,39263038268.74805,12
2025-12-08,129314490203,410262,0,0,1,0,0,7,0.7191780821917808,0,151485330199.0,202061512205.0,127167867621.0,189971457410.0,171054214656.2143,20003650404.051014,12
2025-12-09,238941260344,628697,1,0,0,0,0,6,0.7205479452054795,1,129314490203.0,187085130405.0,191215992112.0,179579025695.42856,171207544840.64285,29376736726.350056,12
2025-12-10,185355735468,551449,2,0,0,0,0,5,0.7219178082191781,0,238941260344.0,187173521648.0,139452557280.0,186987044258.14285,174616492571.5,37106464139.28008,12
2025-12-11,214223921099,540936,3,0,0,0,0,4,0.7232876712328767,1,185355735468.0,188075271658.0,170294031558.0,186727360518.14285,177895291013.5,37111302030.86431,12
2025-12-12,209927243266,646619,4,0,0,0,0,3,0.7246575342465753,0,214223921099.0,197563763207.0,165584960487.0,190462881866.85715,181033140266.42856,38557441071.007065,12
2025-12-13,230539801153,574708,5,1,0,0,0,2,0.726027397260274,1,209927243266.0,216355672548.0,174888248978.0,192229093303.85715,184200446179.2143,39214495408.061844,12
2025-12-14,136628753804,448954,6,1,0,0,0,1,0.7273972602739726,0,230539801153.0,151485330199.0,96355145281.0,194255397390.2857,188175557048.85715,40994993704.063324,12
2025-12-15,203218433802,543290,0,0,0,1,0,0,0.7287671232876712,0,136628753804.0,129314490203.0,202061512205.0,192133029333.85715,191052243371.92856,43862583396.106186,12
2025-12-16,205936126256,624813,1,0,0,0,0,15,0.7301369863013699,0,203218433802.0,238941260344.0,187085130405.0,202690735562.2857,191134880628.85715,34009847939.30751,12
2025-12-17,157411256874,468200,2,0,0,0,0,14,0.7315068493150685,0,205936126256.0,185355735468.0,187173521648.0,197975716406.85715,192481380332.5,30223695768.611958,12
2025-12-18,180883436603,558980,3,0,0,0,0,13,0.7328767123287672,0,157411256874.0,214223921099.0,188075271658.0,193983648036.2857,190355504277.2143,33802085499.394226,12
2025-12-19,167462548497,539316,4,0,0,0,0,12,0.7342465753424657,0,180883436603.0,209927243266.0,197563763207.0,189220721679.7143,189841801773.2857,32809131143.24232,12
2025-12-20,253812362794,655417,5,1,0,0,0,11,0.7356164383561644,1,167462548497.0,230539801153.0,216355672548.0,183154336712.7143,187691715008.2857,32263719036.29423,12
2025-12-21,124981453844,384805,6,1,0,0,0,10,0.736986301369863,0,253812362794.0,136628753804.0,151485330199.0,186478988375.7143,190367192883.0,38547560763.80981,12
2025-12-22,181811130172,496291,0,0,0,0,0,9,0.7383561643835617,0,124981453844.0,203218433802.0,129314490203.0,184815088381.42856,188474058857.64285,41216921220.38638,12
2025-12-23,194818969054,471524,1,0,0,0,0,8,0.7397260273972602,0,181811130172.0,205936126256.0,238941260344.0,181756902148.57144,192223818855.42856,40410148664.11756,12
2025-12-24,200610147094,504473,2,0,0,0,0,7,0.7410958904109589,0,194818969054.0,157411256874.0,185355735468.0,180168736834.0,189072226620.42856,39509930229.15521,12
2025-12-25,84813317241,270217,3,0,1,0,0,6,0.7424657534246575,0,200610147094.0,180883436603.0,214223921099.0,186340006865.42856,190161827450.85715,38728895033.20581,12
2025-12-26,201398871688,557657,4,0,0,0,0,5,0.7438356164383562,0,84813317241.0,167462548497.0,209927243266.0,172615704099.42856,180918212889.57144,54709784324.70564,12
2025-12-27,192973979916,580503,5,1,0,0,0,4,0.7452054794520548,0,201398871688.0,253812362794.0,230539801153.0,177463750269.57144,180309043491.14285,55672186154.35199,12
2025-12-28,146299504516,483473,6,1,0,0,0,3,0.7465753424657534,0,192973979916.0,124981453844.0,136628753804.0,168772552715.57144,177625770545.64285,45605284876.59073,12
2025-12-29,172880722308,543877,0,0,0,0,0,2,0.7479452054794521,0,146299504516.0,181811130172.0,203218433802.0,171817988525.85715,178316538453.64285,42820374535.43287,12
2025-12-30,229904694597,550932,1,0,0,0,0,1,0.7493150684931507,1,172880722308.0,194818969054.0,205936126256.0,170542215973.85715,176149559061.2143,42605516477.77798,12
2025-12-31,229883917900,649231,2,0,0,1,1,0,0.7506849315068493,1,229904694597.0,200610147094.0,157411256874.0,175554462480.0,177861599657.0,47697073685.44696,12
2026-01-01,68774142031,267625,3,0,1,0,0,14,0.7520547945205479,0,229883917900.0,84813317241.0,180883436603.0,179736429738.0,183038218301.7143,51399652191.84915,1
2026-01-02,176105390400,555008,4,0,0,0,0,13,0.7534246575342466,0,68774142031.0,201398871688.0,167462548497.0,177445118993.7143,175030411546.57144,56446179004.462814,1
2026-01-03,121111264676,567662,5,1,0,0,0,12,0.7547945205479452,0,176105390400.0,192973979916.0,253812362794.0,173831764524.0,175647757396.7857,55458159958.84096,1
2026-01-04,84194335601,458263,6,1,0,0,0,11,0.7561643835616438,0,121111264676.0,146299504516.0,124981453844.0,163565662346.85715,166169107531.2143,57920810527.320885,1
2026-01-05,173248820031,575051,0,0,0,0,0,10,0.7575342465753425,0,84194335601.0,172880722308.0,181811130172.0,154693495359.0,163255741942.42856,65293697534.78692,1
2026-01-06,141815940542,501904,1,0,0,0,0,9,0.7589041095890411,0,173248820031.0,229904694597.0,194818969054.0,154746080748.0,162644148360.92856,65310932111.46761,1
2026-01-07,135316342365,482243,2,0,0,0,0,8,0.7602739726027398,0,141815940542.0,229883917900.0,200610147094.0,142161973025.85715,158858217752.92856,56277526656.61882,1
2026-01-08,99658230851,448446,3,0,0,0,0,7,0.7616438356164383,0,135316342365.0,68774142031.0,84813317241.0,128652319378.0,154194374558.0,40981922629.30481,1
2026-01-09,129697328124,467869,4,0,0,0,0,6,0.763013698630137,0,99658230851.0,176105390400.0,201398871688.0,133064332066.57143,155254725530.14285,34631652067.94182,1
2026-01-10,172055259472,480039,5,1,0,0,0,5,0.7643835616438356,0,129697328124.0,121111264676.0,192973979916.0,126434608884.28572,150133186704.14285,29003561150.605324,1
2026-01-11,109505335260,410650,6,1,0,0,0,4,0.7657534246575343,0,172055259472.0,84194335601.0,146299504516.0,133712322426.57143,148638992386.7143,33489772872.134296,1
2026-01-12,108585012287,386351,0,0,1,0,0,3,0.7671232876712328,0,109505335260.0,173248820031.0,172880722308.0,137328179520.71428,146010837439.85715,28201109827.189117,1
2026-01-13,138691925744,521089,1,0,0,0,0,2,0.7684931506849315,0,108585012287.0,141815940542.0,229904694597.0,128090492700.14285,141418286724.07144,24867478146.843643,1
2026-01-14,129500677776,498233,2,0,0,0,0,1,0.7698630136986301,0,138691925744.0,135316342365.0,229883917900.0,127644204871.85715,134903088948.85715,24606764214.49527,1
2026-01-15,93572815408,474802,3,0,0,1,0,0,0.7712328767123288,0,129500677776.0,99658230851.0,68774142031.0,126813395644.85715,127732857511.42857,24401878892.054745,1
2026-01-16,172842708864,602181,4,0,0,0,0,15,0.7726027397260274,0,93572815408.0,129697328124.0,176105390400.0,125944050581.57143,129504191324.07143,25609090294.929214,1
2026-01-17,183787432224,576560,5,1,0,0,0,14,0.773972602739726,0,172842708864.0,172055259472.0,121111264676.0,132107676401.57143,129271142642.92857,31236778824.652985,1
2026-01-18,86708423395,439942,6,1,0,0,0,13,0.7753424657534247,0,183787432224.0,109505335260.0,84194335601.0,133783701080.42857,133748011753.5,33935582274.042423,1
2026-01-19,116188235340,457471,0,0,0,0,0,12,0.7767123287671233,0,86708423395.0,108585012287.0,173248820031.0,130526999385.42857,133927589453.07143,37554721066.74908,1
2026-01-20,128630619521,530838,1,0,0,0,0,11,0.7780821917808219,0,116188235340.0,138691925744.0,141815940542.0,131613174107.28572,129851833403.71428,36918905216.35679,1
2026-01-21,121854038284,504340,2,0,0,0,0,10,0.7794520547945205,0,128630619521.0,129500677776.0,135316342365.0,130175844646.85715,128910024759.35715,36793022140.81541,1
2026-01-22,111634309887,418373,3,0,0,0,0,9,0.7808219178082192,0,121854038284.0,93572815408.0,99658230851.0,129083467576.57143,127948431610.71428,36929668440.42602,1
2026-01-23,107194912115,512632,4,0,0,0,0,8,0.7821917808219178,0,111634309887.0,172842708864.0,129697328124.0,131663681073.57143,128803865827.57143,34592067109.68652,1
2026-01-24,172210572895,553334,5,1,0,0,0,7,0.7835616438356164,0,107194912115.0,183787432224.0,172055259472.0,122285424395.14285,127196550398.35715,30185573479.793224,1
2026-01-25,108889525021,410213,6,1,0,0,0,6,0.7849315068493151,0,172210572895.0,86708423395.0,109505335260.0,120631587348.14285,127207644214.28572,26324545974.969673,1
2026-01-26,132473321015,494335,0,0,0,0,0,5,0.7863013698630137,0,108889525021.0,116188235340.0,108585012287.0,123800316151.85715,127163657768.64285,22637356309.914024,1
2026-01-27,87022373715,439634,1,0,0,0,0,4,0.7876712328767124,0,132473321015.0,128630619521.0,138691925744.0,126126756962.57143,128869965534.92857,22561362087.137604,1
2026-01-28,133880620102,555591,2,0,0,0,0,3,0.7890410958904109,0,87022373715.0,121854038284.0,129500677776.0,120182721847.42857,125179283247.14285,26862777663.130424,1
2026-01-29,163115983762,535103,3,0,0,0,0,2,0.7904109589041096,0,133880620102.0,111634309887.0,93572815408.0,121900804964.28572,125492136270.42857,27367344876.26662,1
2026-01-30,102298280309,549432,4,0,0,0,0,1,0.7917808219178082,0,163115983762.0,107194912115.0,172842708864.0,129255329803.57143,130459505438.57143,30845032518.30842,1
2026-01-31,173951074478,625261,5,1,0,1,1,0,0.7931506849315069,0,102298280309.0,172210572895.0,183787432224.0,128555810974.14285,125420617684.64285,31477747137.309784,1
2026-02-01,86148756080,399286,6,1,0,0,0,14,0.7945205479452054,0,173951074478.0,108889525021.0,86708423395.0,128804454057.42857,124718020702.78572,31884296907.151466,2
2026-02-02,154133374020,492680,0,0,0,0,0,13,0.7958904109589041,0,86148756080.0,132473321015.0,116188235340.0,125555772780.14285,124678044466.0,35234161918.7644,2
2026-02-03,143291601242,535790,1,0,0,0,0,12,0.7972602739726027,0,154133374020.0,87022373715.0,128630619521.0,128650066066.57143,127388411514.57143,36856662127.653145,2
2026-02-04,144443815626,487488,2,0,0,0,0,11,0.7986301369863014,0,143291601242.0,133880620102.0,121854038284.0,136688527141.85715,128435624494.64285,32092764100.63991,2
2026-02-05,163089007272,557014,3,0,0,0,0,10,0.8,0,144443815626.0,163115983762.0,111634309887.0,138197555073.85715,130049180019.07143,32186935875.048325,2
2026-02-06,232976778049,661999,4,0,0,0,0,9,0.8013698630136986,1,163089007272.0,102298280309.0,107194912115.0,138193701289.57144,133724515546.57143,32183456532.90324,2
2026-02-07,153785039206,525832,5,1,0,0,0,8,0.8027397260273973,0,232976778049.0,173951074478.0,172210572895.0,156862058109.57144,142708934541.85715,43723462074.213295,2
2026-02-08,118131641070,448995,6,1,0,0,0,7,0.8041095890410959,0,153785039206.0,86148756080.0,108889525021.0,153981195927.85715,141392824992.64285,43069294574.85404,2
2026-02-09,126798014229,539964,0,0,0,0,0,6,0.8054794520547945,0,118131641070.0,154133374020.0,132473321015.0,158550179497.85715,142052976139.0,35748207933.65299,2
2026-02-10,209906074441,630141,1,0,0,0,0,5,0.8068493150684931,0,126798014229.0,143291601242.0,87022373715.0,154645128099.14285,141647597082.85715,37748183325.937546,2
2026-02-11,123512897560,480192,2,0,0,0,0,4,0.8082191780821918,0,209906074441.0,144443815626.0,133880620102.0,164161481413.2857,150425004277.57144,42505871794.682846,2
2026-02-12,137057803524,535094,3,0,0,0,0,3,0.8095890410958904,0,123512897560.0,163089007272.0,163115983762.0,161171350261.0,149684452667.42856,44798492640.52588,2
2026-02-13,188139081427,653111,4,0,0,0,0,2,0.810958904109589,0,137057803524.0,232976778049.0,102298280309.0,157452606868.42856,147823154079.0,45684446693.352516,2
2026-02-14,122128412001,500682,5,1,0,0,0,1,0.8123287671232877,0,188139081427.0,153785039206.0,173951074478.0,151047221636.7143,153954639873.14285,35291567894.285,2
2026-02-15,117971455068,455384,6,1,0,1,0,0,0.8136986301369863,0,122128412001.0,118131641070.0,86148756080.0,146524846321.7143,150253021124.7857,36875030718.39967,2
2026-02-16,175455815345,549288,0,0,0,0,0,12,0.815068493150685,0,117971455068.0,126798014229.0,154133374020.0,146501962607.14285,152526071052.5,36895631459.71909,2
2026-02-17,158516794648,524556,1,0,0,0,0,11,0.8164383561643835,0,175455815345.0,209906074441.0,143291601242.0,153453077052.2857,154049102575.7143,37147408584.67149,2
2026-02-18,132847161918,579010,2,0,0,0,0,10,0.8178082191780822,0,158516794648.0,123512897560.0,144443815626.0,146111751367.57144,155136616390.42856,28109946843.880753,2
2026-02-19,144895584270,534746,3,0,0,0,0,9,0.8191780821917808,0,132847161918.0,137057803524.0,163089007272.0,147445217704.42856,154308283982.7143,27061069460.092743,2
2026-02-20,148543817764,471493,4,0,0,0,0,8,0.8205479452054795,0,144895584270.0,188139081427.0,232976778049.0,148564900668.14285,153008753768.2857,26719641058.165886,2
2026-02-21,143346871739,615390,5,1,0,0,0,7,0.821917808219178,0,148543817764.0,122128412001.0,153785039206.0,142908434430.57144,146977828033.64285,20386068361.097343,2
2026-02-22,101261316790,460355,6,1,0,0,0,6,0.8232876712328767,0,143346871739.0,117971455068.0,118131641070.0,145939642964.57144,146232244643.14285,18246534000.570126,2
2026-02-23,186723215191,589408,0,0,0,0,0,5,0.8246575342465754,0,101261316790.0,175455815345.0,126798014229.0,143552480353.42856,145027221480.2857,22991518350.69828,2
2026-02-24,156745363919,519256,1,0,0,0,0,4,0.826027397260274,0,186723215191.0,158516794648.0,209906074441.0,145162108902.85715,149307592977.57144,25817993501.898697,2
2026-02-25,151559700979,508636,2,0,0,0,0,3,0.8273972602739726,0,156745363919.0,132847161918.0,123512897560.0,144909047370.14285,145510399368.85715,25673555185.659424,2
2026-02-26,184935665572,548852,3,0,0,0,0,2,0.8287671232876712,0,151559700979.0,144895584270.0,137057803524.0,147582267236.0,147513742470.2143,25177728242.875324,2
2026-02-27,183517721335,599661,4,0,0,0,0,1,0.8301369863013699,0,184935665572.0,148543817764.0,188139081427.0,153302278850.57144,150933589759.35715,28759161927.47611,2
2026-02-28,198813915743,611827,5,1,0,1,1,0,0.8315068493150685,0,183517721335.0,143346871739.0,122128412001.0,158298550789.2857,150603492609.92856,30762876025.720375,2
2026-03-01,144984510252,432525,6,1,0,0,0,14,0.8328767123287671,0,198813915743.0,101261316790.0,117971455068.0,166222414218.42856,156081028591.5,33308047219.971195,3
2026-03-02,161275471738,576538,0,0,0,0,0,13,0.8342465753424657,0,144984510252.0,186723215191.0,175455815345.0,172468584713.0,158010532533.2143,20874856975.548534,3
2026-03-03,132168839106,499111,1,0,0,0,0,12,0.8356164383561644,0,161275471738.0,156745363919.0,158516794648.0,168833192791.14285,156997650847.0,20183065052.68674,3
2026-03-04,164730792591,550975,2,0,0,0,0,11,0.836986301369863,0,132168839106.0,151559700979.0,132847161918.0,165322260675.0,155115654022.57144,24344778370.880726,3
2026-03-05,132531425940,456302,3,0,0,0,0,10,0.8383561643835616,0,164730792591.0,184935665572.0,144895584270.0,167203845191.0,157393056213.5,23601442987.793064,3
2026-03-06,158675303850,583672,4,0,0,0,0,9,0.8397260273972603,0,132531425940.0,183517721335.0,148543817764.0,159717525243.57144,156509902047.07144,25290357071.561527,3
2026-03-07,144140817340,545416,5,1,0,0,0,8,0.8410958904109589,0,158675303850.0,198813915743.0,143346871739.0,156168608460.0,157233579624.64285,23036515158.64998,3
2026-03-08,138974750866,429539,6,1,0,0,0,7,0.8424657534246576,0,144140817340.0,144984510252.0,101261316790.0,148358165831.0,157290290024.7143,13435714913.783768,3
2026-03-09,168157381887,562728,0,0,0,0,0,6,0.8438356164383561,0,138974750866.0,161275471738.0,186723215191.0,147499628775.85715,159984106744.42856,13872141956.580494,3
2026-03-10,150436452234,562310,1,0,0,0,0,5,0.8452054794520548,0,168157381887.0,132168839106.0,156745363919.0,148482758797.14285,158657975794.14285,15192218603.576645,3
2026-03-11,161144817608,509736,2,0,0,0,0,4,0.8465753424657534,0,150436452234.0,164730792591.0,151559700979.0,151092417815.42856,158207339245.2143,13384205477.647131,3
2026-03-12,161376663241,591718,3,0,0,0,0,3,0.8479452054794521,0,161144817608.0,132531425940.0,184935665572.0,150580135675.0,158891990433.0,12832447036.95941,3
2026-03-13,151874461393,538878,4,0,0,0,0,2,0.8493150684931506,0,161376663241.0,158675303850.0,183517721335.0,154700883860.85715,157209204552.2143,10487892279.867302,3
2026-03-14,190216674842,589809,5,1,0,0,0,1,0.8506849315068493,0,151874461393.0,144140817340.0,198813915743.0,153729334938.42856,154948971699.2143,10372725496.87085,3
2026-03-15,113024023491,527188,6,1,0,1,0,0,0.852054794520548,0,190216674842.0,138974750866.0,144984510252.0,160311600295.85715,154334883063.42856,16236088343.844524,3
2026-03-16,161863582708,539212,0,0,0,0,0,15,0.8534246575342466,0,113024023491.0,168157381887.0,161275471738.0,156604353528.0,152051991151.92856,23332064541.28849,3
2026-03-17,207213908040,573677,1,0,0,0,0,14,0.8547945205479452,0,161863582708.0,150436452234.0,132168839106.0,155705239359.57144,152093999078.35715,22930473166.516262,3
2026-03-18,154727469084,513646,2,0,0,0,0,13,0.8561643835616438,0,207213908040.0,161144817608.0,164730792591.0,163816304474.7143,157454361145.07144,29776100002.58283,3
2026-03-19,133191991654,503974,3,0,0,0,0,12,0.8575342465753425,0,154727469084.0,161376663241.0,132531425940.0,162899540399.85715,156739838037.42856,29970217662.096687,3
2026-03-20,172225297522,629948,4,0,0,0,0,11,0.8589041095890411,0,133191991654.0,151874461393.0,158675303850.0,158873158744.57144,156787021302.7143,32031288696.338463,3
2026-03-21,153350252535,533031,5,1,0,0,0,10,0.8602739726027397,0,172225297522.0,190216674842.0,144140817340.0,161780421048.7143,157754877993.57144,32213230614.83243,3
2026-03-22,93660057339,380148,6,1,0,0,0,9,0.8616438356164383,0,153350252535.0,113024023491.0,138974750866.0,156513789290.57144,158412694793.2143,29705326965.345757,3
2026-03-23,133373464865,484337,0,0,1,0,0,8,0.863013698630137,0,93660057339.0,161863582708.0,168157381887.0,153747508411.7143,155175930969.85715,34880998701.15986,3
2026-03-24,220968364738,676611,1,0,0,0,0,7,0.8643835616438356,1,133373464865.0,207213908040.0,150436452234.0,149677491577.0,152691365468.2857,35433929482.81463,3
2026-03-25,117644853826,519870,2,0,0,0,0,6,0.8657534246575342,0,220968364738.0,154727469084.0,161144817608.0,151642413962.42856,157729359218.57144,39324087377.3043,3
2026-03-26,132184342044,432133,3,0,0,0,0,5,0.8671232876712329,0,117644853826.0,133191991654.0,161376663241.0,146344897497.0,154622218948.42856,41287960015.73123,3
2026-03-27,151790180860,545452,4,0,0,0,0,4,0.8684931506849315,0,132184342044.0,172225297522.0,151874461393.0,146200947552.7143,152537053148.64285,41343180012.107544,3
2026-03-28,181501536754,572960,5,1,0,0,0,3,0.8698630136986302,0,151790180860.0,153350252535.0,190216674842.0,143281645172.42856,152531033110.57144,39895420902.671265,3
2026-03-29,105052703163,477295,6,1,0,0,0,2,0.8712328767123287,0,181501536754.0,93660057339.0,113024023491.0,147303257203.7143,151908523247.14285,42418622814.71422,3
2026-03-30,173710815392,518594,0,0,0,0,0,1,0.8726027397260274,0,105052703163.0,133373464865.0,161863582708.0,148930778035.7143,151339143223.7143,40176718020.91654,3
2026-03-31,219683734986,648533,1,0,0,1,1,0,0.873972602739726,1,173710815392.0,220968364738.0,207213908040.0,154693256682.42856,152185374129.7143,40465189078.1937,3
2026-04-01,189327047184,593271,2,0,0,0,0,14,0.8753424657534247,0,219683734986.0,117644853826.0,154727469084.0,154509738146.42856,153076076054.42856,40115927285.35166,4
2026-04-02,85617998204,376873,3,0,1,0,0,13,0.8767123287671232,0,189327047184.0,132184342044.0,133191991654.0,164750051483.2857,155547474490.14285,38242434815.66384,4
2026-04-03,153204784576,477154,4,0,1,0,0,12,0.8780821917808219,0,85617998204.0,151790180860.0,172225297522.0,158097716649.0,152149332100.85715,47725752023.86613,4
2026-04-04,221772807781,696758,5,1,0,0,0,11,0.8794520547945206,1,153204784576.0,181501536754.0,153350252535.0,158299802894.14285,150790724033.2857,47697579152.492134,4
2026-04-05,101489278934,493110,6,1,0,0,0,10,0.8808219178082192,0,221772807781.0,105052703163.0,93660057339.0,164052841612.2857,155678049408.0,53086680777.551125,4
2026-04-06,147922443023,512706,0,0,0,0,0,9,0.8821917808219178,0,101489278934.0,173710815392.0,133373464865.0,163543781008.14285,156237279521.92856,53759562087.346794,4
2026-04-07,167373341778,543307,1,0,0,0,0,8,0.8835616438356164,0,147922443023.0,219683734986.0,220968364738.0,159859727812.57144,157276492247.5,53830281087.2417,4
2026-04-08,174100165069,569427,2,0,0,0,0,7,0.8849315068493151,0,167373341778.0,189327047184.0,117644853826.0,152386814497.14285,153448276321.7857,47386401878.92233,4
2026-04-09,125483366578,441844,3,0,0,0,0,6,0.8863013698630137,0,174100165069.0,85617998204.0,132184342044.0,150211545623.57144,157480798553.42856,45728533647.99584,4
2026-04-10,172370765272,569434,4,0,0,0,0,5,0.8876712328767123,0,125483366578.0,153204784576.0,151790180860.0,155906598248.42856,157002157448.7143,38207141211.7366,4
2026-04-11,203021123093,567442,5,1,0,0,0,4,0.8890410958904109,0,172370765272.0,221772807781.0,181501536754.0,158644595490.7143,158472199192.42856,38665243724.8443,4
2026-04-12,165875806053,566352,6,1,0,0,0,3,0.8904109589041096,0,203021123093.0,101489278934.0,105052703163.0,155965783392.42856,160009312502.35715,33921181212.415707,4
2026-04-13,98942658382,520470,0,0,0,0,0,2,0.8917808219178082,0,165875806053.0,147922443023.0,173710815392.0,165163858695.14285,164353819851.64285,23951917443.342907,4
2026-04-14,179983523017,632953,1,0,0,0,0,1,0.8931506849315068,0,98942658382.0,167373341778.0,219683734986.0,158166746603.57144,159013237208.07144,34610764241.91364,4
2026-04-15,144951041328,515110,2,0,0,1,0,0,0.8945205479452055,0,179983523017.0,174100165069.0,189327047184.0,159968201066.2857,156177507781.7143,35486907631.67701,4
2026-04-16,130900356049,595107,3,0,0,0,0,14,0.8958904109589041,0,144951041328.0,125483366578.0,85617998204.0,155804040531.85715,153007793077.7143,35261746810.79292,4
2026-04-17,171015982030,577262,4,0,0,0,0,13,0.8972602739726028,0,130900356049.0,172370765272.0,153204784576.0,156577896170.57144,156242247209.5,34537426541.96407,4
2026-04-18,189808488688,542111,5,1,0,0,0,12,0.8986301369863013,0,171015982030.0,203021123093.0,221772807781.0,156384355707.42856,157514475599.07144,34437828997.34595,4
2026-04-19,109709979748,493348,6,1,0,0,0,11,0.9,0,189808488688.0,165875806053.0,101489278934.0,154496836506.7143,155231309949.57144,31709698538.717926,4
2026-04-20,177101461821,586461,0,0,0,0,0,10,0.9013698630136986,0,109709979748.0,98942658382.0,147922443023.0,146473147034.57144,155818502864.85715,35257988053.94055,4
2026-04-21,140810849239,534303,1,0,0,0,0,9,0.9027397260273972,0,177101461821.0,179983523017.0,167373341778.0,157638690383.0,157902718493.2857,29622669069.80685,4
2026-04-22,120905347251,457389,2,0,0,0,0,8,0.9041095890410958,0,140810849239.0,144951041328.0,174100165069.0,152042594129.0,156005397597.64285,28371598991.637615,4
2026-04-23,171607745993,522536,3,0,0,0,0,7,0.9054794520547944,0,120905347251.0,130900356049.0,125483366578.0,148607494975.14285,152205767753.5,30730886891.11792,4
2026-04-24,141417592251,515558,4,0,0,0,0,6,0.9068493150684932,0,171607745993.0,171015982030.0,172370765272.0,154422836395.7143,155500366283.14285,30673185525.683804,4
2026-04-25,183475346843,569990,5,1,0,0,0,5,0.9082191780821918,0,141417592251.0,189808488688.0,203021123093.0,150194494998.7143,153289425353.07144,30038080437.432636,4
2026-04-26,95736493257,482029,6,1,0,0,0,4,0.9095890410958904,0,183475346843.0,109709979748.0,165875806053.0,149289760449.42856,151893298478.07144,28712176422.28894,4
2026-04-27,159203880540,447590,0,0,0,0,0,3,0.910958904109589,0,95736493257.0,177101461821.0,98942658382.0,147293548093.57144,146883347564.07144,32196878186.274014,4
2026-04-28,149555948148,470316,1,0,0,0,0,2,0.9123287671232876,0,159203880540.0,140810849239.0,179983523017.0,144736750767.7143,151187720575.35715,30076063571.924488,4
2026-04-29,158566094766,562959,2,0,0,0,0,1,0.9136986301369864,0,149555948148.0,120905347251.0,144951041328.0,145986050611.85715,149014322370.42856,30067436177.60922,4
2026-04-30,162377665691,543629,3,0,0,1,1,0,0.915068493150685,0,158566094766.0,171607745993.0,130900356049.0,151366157399.7143,149986826187.42856,28139240976.11514,4
